"coverType","tsd","t1","Ac","iqs","IDR100","G","seedlings"
"EN",95,3.83315471960224,91.1668452803978,12.289999961853,0.648607793007977,23.5560472040643,0.926665981620856
"EN",95,3.83315471960224,91.1668452803978,12.289999961853,0.664014698239043,24.5300251922949,0.963028233095766
"EN",95,4.6104831343065,90.3895168656935,11.0600004196167,0.444652946898714,12.0441629245748,0.490522733644778
"EN",170,5.02446280021811,150,10.5299997329712,0.219268466718495,12.3954356317479,0.598612056178778
"EN",144,6.41331737184126,137.586682628159,9.15999984741211,0.329800154804252,11.024248461177,0.524956910641678
"EN",95,4.65460789830816,90.3453921016918,11,0.259027189482003,7.30145424896411,0.304833208313754
"EN",95,4.68439394428137,90.3156060557186,10.960000038147,0.11102448401507,4.90217124848175,0.208749882733611
"EN",95,5.36771203460332,89.6322879653967,10.1400003433228,0.289741410617717,6.93511779868396,0.289219331896063
"EN",403,6.61428737134041,150,9,0.378930299333297,12.4865635135855,0.604746968583633
"EN",95,4.3192016280247,90.6807983719753,11.4799995422363,0.211338755837642,6.84499263983098,0.28571957222549
"EN",148,6.47507859691081,141.524921403089,9.10999965667725,0.345889413217083,11.5172417930933,0.551194219380128
"PG",95,3.7377306318222,91.2622693681778,12.0799999237061,0.485786300618201,16.6845302735289,0.955347018090742
"EN",95,4.8379167469913,90.1620832530087,10.7600002288818,0.271808129758574,7.30042889217251,0.304506283407725
"EN",95,4.62511833694239,90.3748816630576,11.039999961853,0.483111622580327,13.3027690932569,0.539055914208126
"EN",95,4.81438865379263,90.1856113462074,10.789999961853,0.284058447158895,7.57522465429953,0.315423115443114
"PG",95,4.40752045988908,90.5924795401109,10.7700004577637,0.493565835314803,15.4984528016343,0.897110137905568
"PG",95,4.25355963688324,90.7464403631168,11.039999961853,0.387149954028428,12.7255867364591,0.75712730576917
"PG",95,4.6536940315375,90.3463059684625,10.3699998855591,0.829075780324638,29.897822165887,1.57758393543731
"EN",95,4.8379167469913,90.1620832530087,10.7600002288818,0.38305203046184,9.81321151357307,0.403307133725075
"EN",95,4.04391450907329,90.9560854909267,11.9200000762939,0.460149180749431,13.8568024975212,0.559157990002117
"EN",95,4.66202663332223,90.3379733666778,10.9899997711182,0.408331592823379,10.8365413986607,0.443560694670316
"EN",95,4.63982595771585,90.3601740422841,11.0200004577637,0.433657376514748,11.6363659358878,0.474660083170668
"EN",168,4.82221158887559,150,10.7799997329712,0.983970242342912,43.4106309915814,1.96907858178286
"EN",164,4.63982595771585,150,11.0200004577637,0.397537396894768,17.4823028763885,0.829880314120222
"EN",384,3.95632794033356,150,12.0699996948242,0.0352588868234307,10.8127276225646,0.524895049341401
"EN",106,6.48754202296454,99.5124579770355,9.10000038146973,0.790744176856242,22.7419414655288,0.939646472850952
"EN",349,4.64720769412449,150,11.0100002288818,0.266438084025867,14.1617098085953,0.679370462827087
"EN",9,4.95014218127499,4.04985781872501,10.6199998855591,0.406745129358023,0,0
"PG",9,3.75557535272772,5.24442464727228,12.039999961853,0.555209774547257,0,0
"EN",9,3.88280555436119,5.11719444563881,12.1999998092651,0.582949391915463,0,0
"EN",9,4.8457998586456,4.1542001413544,10.75,0.248507610359229,0,0
"PG",9,5.53522230377776,3.46477769622224,9.1899995803833,0.580511263175868,0,0
"PG",62,4.2042550163265,57.7957449836735,11.1300001144409,0.153950528753921,3.15746214974324,0.224563786351453
"PG",67,4.44302166652685,62.5569783334731,10.710000038147,0.331488353968598,6.29387424070776,0.41123008943005
"EN",126,4.57421317163769,121.425786828362,11.1099996566772,0.437674248032272,16.0791517136141,0.723537959767573
"EN",172,4.5886670424495,150,11.0900001525879,0.776193852326833,32.2685488026199,1.48554980769122
"PG",138,4.5462885690108,133.453711430989,10.539999961853,0.355906086508185,16.5200598613587,0.938486142354825
"EN",200,3.893976022386,150,12.1800003051758,0.144490961055271,12.9829095443089,0.624507137695021
"EN",161,3.893976022386,150,12.1800003051758,0.626549613964744,28.0529152967599,1.29841366382199
"EN",142,3.95632794033356,138.043672059666,12.0699996948242,0.32779340853449,16.0677516979122,0.748636770505051
"EN",152,4.86162675180648,147.138373248194,10.7299995422363,0.574346776935272,22.228838118877,1.03766840045345
"EN",149,4.61779162649424,144.382208373506,11.0500001907349,0.203123523388058,12.3495145490695,0.590893839910015
"EN",108,4.8457998586456,103.154200141354,10.75,0.422846370749176,12.7602420066852,0.548359212480902
"EN",274,4.63982595771585,150,11.0200004577637,0.7899714657804,32.7336550363316,1.50588404138903
"EN",5,4.63982595771585,0.360174042284147,11.0200004577637,0.586716600623913,0,0
"EN",108,6.38887121399679,101.611128786003,9.18000030517578,0.464310296112671,10.7599011588647,0.465381827269952
"PG",5,3.7466347572929,1.2533652427071,12.0600004196167,0.257325126812793,0,0
"PG",5,3.84234663808795,1.15765336191205,11.8500003814697,0.688349309004843,0,0
"EN",5,NA,NA,0,0.167978732055053,NA,NA
"PG",5,4.50938035457124,0.490619645428763,10.6000003814697,0.860572415939532,2.11301446155772,0.0210913299529871
"EN",5,4.72204983519749,0.277950164802506,10.9099998474121,0.414115061797202,0,0
"EN",5,NA,NA,0,0.490199778531678,NA,NA
"EN",75,3.9793908520721,71.0206091479279,12.0299997329712,0.272731922566891,5.39207333579992,0.20006490376645
"PG",5,NA,NA,0,0.31337745024357,NA,NA
"EN",5,4.8537031700371,0.146296829962904,10.7399997711182,0.16784440970514,0,0
"EN",5,4.8537031700371,0.146296829962904,10.7399997711182,0.255592795298435,0,0
"EN",5,4.76786769506761,0.232132304932386,10.8500003814697,0.319476693216711,0,0
"EN",5,4.75251799703601,0.247482002963988,10.8699998855591,0.328629844612442,0,0
"PG",69,4.22058153391298,64.779418466087,11.1000003814697,0.616810247208923,15.7255852094118,0.907369203012639
"PG",77,4.22604779627128,72.7739522037287,11.0900001525879,0.22906151895877,6.46716159743741,0.425691386257849
"PG",79,4.13472825596527,74.8652717440347,11.2600002288818,0.288792299176566,7.99165841495296,0.510950635643206
"EN",96,3.93916784743978,92.0608321525602,12.1000003814697,0.203193613933399,7.30998052524598,0.306281042531042
"EN",88,3.9448748639046,84.0551251360954,12.0900001525879,0.789644196792506,32.8491874202856,1.22146612797662
"EN",93,3.93347433414249,89.0665256658575,12.1099996566772,0.236823997274041,7.54742079918269,0.310838164073069
"EN",284,6.41331737184126,150,9.15999984741211,0.248234222759493,10.4518553578807,0.509901891697213
"EN",19,3.84410140998608,15.1558985900139,12.2700004577637,0.304900434217416,0,0
"PG",19,4.04162825640234,14.9583717435977,11.4399995803833,0.276292332401499,0,0
"EN",95,3.95632794033356,91.0436720596664,12.0699996948242,0.44991816249676,13.6884547292896,0.552952067461471
"EN",95,4.36570655277186,90.6342934472281,11.4099998474121,0.67229146969039,22.9725465086326,0.902359052515311
"EN",95,3.97360522125388,91.0263947787461,12.039999961853,0.523847853811458,16.5829254968429,0.663422535025015
"EN",19,4.33903645903812,14.6609635409619,11.4499998092651,0.366119713848457,0,0
"EN",19,4.33903645903812,14.6609635409619,11.4499998092651,0.135247651766986,0,0
"PG",19,5.1526301421706,13.8473698578294,9.65999984741211,0.130632694601081,0,0
"EN",19,3.87168481962886,15.1283151803711,12.2200002670288,0.449511840729974,0,0
"EN",95,5.17846581104068,89.8215341889593,10.3500003814697,0.431850124592893,10.4996357965329,0.429307152093233
"EN",19,3.85509782106857,15.1449021789314,12.25,0.460866569564678,0,0
"EN",19,4.70693031826978,14.2930696817302,10.9300003051758,0.455821309285238,0,0
"EN",95,3.95632794033356,91.0436720596664,12.0699996948242,0.219713278650306,7.46605909186016,0.310876314894483
"EN",95,3.96783279514385,91.0321672048562,12.0500001907349,0.120634129527025,5.73985581906669,0.242148051352891
"EN",95,4.34568009606468,90.6543199039353,11.4399995803833,0.751842410932295,28.4478402816043,1.10566291945279
"EN",95,3.95632794033356,91.0436720596664,12.0699996948242,0.349928598711267,10.5197654438366,0.430582660798864
"EN",95,4.0677860155098,90.9322139844902,11.8800001144409,0.280990134645253,8.60532691366662,0.355574119056861
"EN",232,6.37670414924684,150,9.1899995803833,0.315739738824777,11.7088129592562,0.567989263970055
"PG",95,4.23152607915228,90.7684739208477,11.0799999237061,0.0173386278562248,5.97941349588008,0.395425747857717
"PG",95,4.23701641987449,90.7629835801255,11.0699996948242,0.461996235698462,14.8708883983441,0.865665595095939
"EN",95,4.61779162649424,90.3822083735058,11.0500001907349,0.633275156887248,19.8378361467439,0.787997269596005
"EN",95,4.61779162649424,90.3822083735058,11.0500001907349,0.360179214552045,9.61380443084059,0.395963949886317
"EN",150,4.9747224632184,145.025277536782,10.5900001525879,1,43.8583400622916,1.97185503266526
"EN",126,4.57421317163769,121.425786828362,11.1099996566772,0.551788312778808,20.1424103118322,0.896225323791472
"EN",106,4.95831462719958,101.0416853728,10.6099996566772,0.224845914379694,7.65627255264643,0.33475118500721
"EN",142,3.9448748639046,138.055125136095,12.0900001525879,0.486860961513594,21.2143704908258,0.97481464155312
"EN",171,3.83862219517225,150,12.2799997329712,0.0491428791312501,11.229068335282,0.54407718553663
"EN",214,4.99949505150714,150,10.5600004196167,0.326581950881518,14.7716608054585,0.707138714875171
"EN",95,3.93347433414249,91.0665256658575,12.1099996566772,0.372946720547043,11.2203537690928,0.457834077380675
"EN",95,4.2995082541194,90.7004917458806,11.5100002288818,0.256816069805063,7.7470486953221,0.321410114150697
"EN",95,3.93916784743978,91.0608321525602,12.1000003814697,0.227462821034715,7.64266734461311,0.317886343606849
"EN",95,4.03206146911946,90.9679385308805,11.9399995803833,0.19642233394552,6.9292059713906,0.289487970343093
"EN",349,6.35247666220699,150,9.21000003814697,0.63565513745416,19.5976097851486,0.9265009148812
"EN",225,6.35247666220699,150,9.21000003814697,0.126194166066125,8.68113825304193,0.427465176693417
"EN",95,4.5886670424495,90.4113329575505,11.0900001525879,0.301879097754136,8.28052504651479,0.343656634909212
"EN",95,4.86162675180648,90.1383732481935,10.7299995422363,0.408906176965684,10.4661801804476,0.428707608076825
"EN",132,6.40107595788626,125.598924042114,9.17000007629395,0.422666042926721,12.044115387551,0.556865130392619
"EN",95,5.05805829783139,89.9419417021686,10.4899997711182,0.286298885778524,7.28189403647075,0.303427604723433
"EN",95,4.62511833694239,90.3748816630576,11.039999961853,0.18752958169207,6.0731228367626,0.255935380693943
"EN",95,3.95059488139691,91.0494051186031,12.0799999237061,0.210384002677165,7.29214765954986,0.30400189342281
"EN",95,5.29435618161838,89.7056438183816,10.2200002670288,0.438446986908093,10.4620884048797,0.427591584691789
"EN",95,4.09187966278738,90.9081203372126,11.8400001525879,0.501762613886967,15.3385791003182,0.615662869157903
"EN",95,3.96207353268351,91.0379264673165,12.0600004196167,0.492858550976962,15.3125378028332,0.615081613807354
"EN",95,4.76018349150007,90.2398165084999,10.8599996566772,0.129081239551306,5.0694052771165,0.215425803279699
"EN",147,6.46265156460413,140.537348435396,9.11999988555908,0.493006956158206,14.7396242986832,0.695531734167318
"EN",95,4.65460789830816,90.3453921016918,11,0.411562261241488,10.9445316541521,0.447775883774507
"EN",95,4.81438865379263,90.1856113462074,10.789999961853,0.50642888431903,13.6810226795088,0.553070393129391
"PG",95,3.83305355336311,91.1669464466369,11.8699998855591,0.218472958402708,9.54890260957108,0.5912396670301
"PG",95,4.44302166652685,90.5569783334732,10.710000038147,0.736354571208358,25.403103553072,1.37218394796259
"EN",95,4.91766385408711,90.0823361459129,10.6599998474121,0.622742083272897,18.301857632031,0.728798799271408
"EN",95,3.93916784743978,91.0608321525602,12.1000003814697,0.491249220026657,15.3057646854324,0.614895680880447
"EN",95,4.07378863520005,90.9262113647999,11.8699998855591,0.219704834045842,7.31365146164147,0.304659848375826
"EN",95,NA,NA,0,0.281458192085847,NA,NA
"EN",95,4.67691923749564,90.3230807625044,10.9700002670288,0.44458485909272,11.8989639048375,0.484738472731708
"EN",95,NA,NA,0,0.267291098786518,NA,NA
"EN",95,3.95059488139691,91.0494051186031,12.0799999237061,0.131018297025003,5.91695557083262,0.249262530677187
"EN",95,4.61779162649424,90.3822083735058,11.0500001907349,0.348918168758974,9.33088567079462,0.384885768998376
"EN",134,6.41331737184126,127.586682628159,9.15999984741211,0.67273941882886,19.4949086064536,0.883912682097011
"EN",260,4.35233909291448,150,11.4300003051758,0.452782748267055,19.9303663771289,0.938368660778742
"EN",112,3.96207353268351,108.037926467316,12.0600004196167,0.558866723976098,20.768229201018,0.883504641185146
"EN",447,6.31640678042536,150,9.23999977111816,0.418429554067552,13.9268498849444,0.669750661907881
"PG",75,4.30950375006454,70.6904962499355,10.9399995803833,0.354833221924491,8.43612155006273,0.534458004140826
"EN",9,3.97360522125388,5.02639477874612,12.039999961853,0.777870260342024,0,0
"EN",9,5.03282813853418,3.96717186146582,10.5200004577637,0.339083327795379,0,0
"EN",9,4.76018349150007,4.23981650849993,10.8599996566772,0.342181534483098,0,0
"EN",9,3.95632794033356,5.04367205966644,12.0699996948242,0.373567125108093,0,0
"EN",169,4.89352444205662,150,10.6899995803833,0.316043764143251,14.7645035964821,0.70681321722845
"EN",105,6.3404171066939,98.6595828933061,9.22000026702881,0.4266544863116,9.58938137564325,0.412250875324034
"EN",183,4.55983001790703,150,11.1300001144409,0.211162445973605,13.1359162272452,0.632534337281869
"EN",324,6.32839462578747,150,9.22999954223633,0.272966968407855,11.0173376376424,0.536075214286758
"EN",268,4.63246332762877,150,11.0299997329712,0.405077777197585,17.7139506673462,0.840323316224013
"PG",195,4.57743858355241,150,10.4899997711182,0.443395704962313,19.8873318809379,1.12139085260444
"EN",205,5.08348693179893,150,10.460000038147,0.225030624307692,12.3960861056084,0.598641898771332
"EN",265,4.82221158887559,150,10.7799997329712,0.635897604981437,24.888134232742,1.16075210007756
"EN",304,4.72204983519749,150,10.9099998474121,0.174779917974956,12.0938497126357,0.584767319782879
"EN",214,4.69939977965598,150,10.9399995803833,0.345572149078362,15.9444592515237,0.760371901708122
"EN",116,4.07378863520005,111.9262113648,11.8699998855591,0.471274453005753,17.343537825978,0.754289728789373
"EN",349,4.60319349304825,150,11.0699996948242,0.342162997554988,16.0901992613065,0.766973053627936
"EN",80,4.66946396249504,75.330536037505,10.9799995422363,0.793927944847383,28.353622530137,1.00895804635093
"EN",5,NA,NA,0,0.317677240935154,NA,NA
"EN",5,4.6104831343065,0.3895168656935,11.0600004196167,0.372734497697093,0,0
"EN",5,3.893976022386,1.106023977614,12.1800003051758,0.647990526468493,0,0
"EN",5,3.96207353268351,1.03792646731649,12.0600004196167,0.0672042918391526,0,0
"PG",5,3.75557535272772,1.24442464727228,12.039999961853,0.288922544475645,0,0
"EN",5,4.32579696289741,0.67420303710259,11.4700002670288,0.294338232302107,0,0
"PG",5,4.37249834844215,0.627501651557854,10.8299999237061,0.48912823239807,0,0
"EN",5,NA,NA,0,0.382319017592818,NA,NA
"EN",5,NA,NA,0,0.20322417744901,NA,NA
"EN",5,4.75251799703601,0.247482002963988,10.8699998855591,0.154846199904568,0,0
"EN",96,4.81438865379263,91.1856113462074,10.789999961853,0.285347963497043,7.73884600714241,0.323529871192924
"PG",5,4.5462885690108,0.453711430989205,10.539999961853,0.435781817673706,0,0
"PG",5,4.33794517047605,0.662054829523954,10.8900003433228,0.284463650290854,0,0
"EN",5,NA,NA,0,0.746932888007723,NA,NA
"EN",147,5.68786433739438,141.312135662606,9.8100004196167,0.162547460687347,9.53194666014371,0.46034280852004
"EN",95,4.46110952689147,90.5388904731085,11.2700004577637,0.391735451528803,10.7526157468512,0.43848369401262
"EN",19,3.82225640628605,15.177743593714,12.3100004196167,0.59594448376447,0,0
"EN",98,4.93386064380075,93.0661393561993,10.6400003433228,0.197346964431927,6.24804648978301,0.266464643691755
"EN",101,6.41331737184126,94.5866826281587,9.15999984741211,0.475228687515482,10.1845783942958,0.428884690334871
"EN",19,5.3956335471817,13.6043664528183,10.1099996566772,0.205290210084058,0,0
"EN",95,4.061797280065,90.938202719935,11.8900003433228,0.31236183710862,9.35709036676727,0.385033352038914
"EN",45,4.04986185490453,40.9501381450955,11.9099998474121,0.568986366433092,5.92268451905816,0.14959568723983
"EN",95,4.04986185490453,90.9501381450955,11.9099998474121,0.212853572121821,7.21318162141247,0.300719680921765
"EN",95,4.38587838766206,90.6141216123379,11.3800001144409,0.632043366087601,20.5813984630746,0.812804824348814
"EN",19,3.8606145708429,15.1393854291571,12.2399997711182,0.382298874598928,0,0
"PG",19,3.75557535272772,15.2444246472723,12.039999961853,0.531061870092526,0,0
"EN",19,3.85509782106857,15.1449021789314,12.25,0.297254004073329,0,0
"PG",19,3.74217841432873,15.2578215856713,12.0699996948242,0.373818232491612,0,0
"EN",248,6.75825665915393,150,8.89000034332275,0.418888542358764,13.0192077724289,0.62922829845553
"EN",134,6.75825665915393,127.241743340846,8.89000034332275,0.466284672520123,12.5090787552216,0.580739685106049
"EN",52,5.11770575578155,46.8822942442184,10.4200000762939,0.261570036690682,1.2835770253786,0.0393825827106402
"PG",95,3.66776928367217,91.3322307163278,12.2399997711182,0.216218130523339,9.71794691679395,0.60015213109327
"EN",95,3.9793908520721,91.0206091479279,12.0299997329712,0.168333780160174,6.49494157188403,0.272298761074551
"EN",95,4.07980518306282,90.9201948169372,11.8599996566772,0.645884595788084,22.4757404131354,0.88512067614349
"EN",95,3.85509782106857,91.1449021789314,12.25,0.181331538734958,6.86775000988114,0.287309985591311
"EN",95,3.84410140998608,91.1558985900139,12.2700004577637,0.491618968686089,15.5611508983,0.624944042752392
"EN",95,4.33240876535675,90.6675912346432,11.460000038147,0.507724501262419,14.9513255015881,0.600138613604292
"EN",95,4.69939977965598,90.300600220344,10.9399995803833,0.380561178619973,9.99836862759192,0.410824664637992
"EN",95,4.33240876535675,90.6675912346432,11.460000038147,0.38763593591284,10.8836960030694,0.443857376313422
"EN",95,4.061797280065,90.938202719935,11.8900003433228,0.385982293752022,11.3613789677828,0.462992612729227
"EN",95,6.36457229395375,88.6354277060462,9.19999980926514,0.583097310527228,12.7382498617271,0.515332501148829
"EN",95,3.92779319788515,91.0722068021148,12.1199998855591,0.311167490761727,9.54538722631125,0.392661631378577
"EN",193,4.9829587864125,150,10.5799999237061,0.664824172202498,25.428497971605,1.18468101015846
"EN",95,4.63246332762877,90.3675366723712,11.0299997329712,0.461554639646783,12.5468682605239,0.509895441349461
"EN",287,6.38887121399679,150,9.18000030517578,0.296602221066132,11.3347125049182,0.550735263801056
"EN",95,4.62511833694239,90.3748816630576,11.039999961853,0.609229490486905,18.5882346694299,0.740738818377179
"EN",175,4.03206146911946,150,11.9399995803833,0.258549622492865,15.291483873837,0.729560187452894
"PG",9,3.64636056944426,5.35363943055574,12.289999961853,0.402754037990235,0,0
"EN",208,6.41331737184126,150,9.15999984741211,0.277300571580417,10.9488596780576,0.532909358621051
"EN",327,6.38887121399679,150,9.18000030517578,0.282956751482561,11.0901886108206,0.539442162203178
"EN",95,4.9829587864125,90.0170412135875,10.5799999237061,0.578440228826366,16.0784401000618,0.644203247523198
"EN",95,3.82769946905369,91.1723005309463,12.3000001907349,0.4072317505721,12.4975816327073,0.507484492598918
"EN",95,4.9747224632184,90.0252775367816,10.5900001525879,0.411155738215894,10.3135879369922,0.422521598575211
"EN",95,4.9747224632184,90.0252775367816,10.5900001525879,0.15411479587201,5.20153697240501,0.220513271518276
"EN",95,4.58143080711188,90.4185691928881,11.1000003814697,0.2991345805116,8.23140621262391,0.341732381952161
"EN",95,6.35247666220699,88.647523337793,9.21000003814697,0.472142980922945,9.45608223028631,0.388316858485458
"EN",95,4.5886670424495,90.4113329575505,11.0900001525879,0.200942581007257,6.33605939963858,0.26650050101384
"EN",95,4.86956991636132,90.1304300836387,10.7200002670288,0.673325262079015,21.1160579037933,0.835077658398002
"EN",95,4.65460789830816,90.3453921016918,11,0.467296032584272,12.6889918087361,0.515322539487405
"EN",95,4.63982595771585,90.3601740422841,11.0200004577637,0.326930050295778,8.76678679555549,0.362705909723901
"EN",95,4.62511833694239,90.3748816630576,11.039999961853,0.453480120515451,12.297153945642,0.50026859982264
"EN",169,6.41331737184126,150,9.15999984741211,0.147640731465071,8.89958096428579,0.437677259316023
"EN",95,4.04391450907329,90.9560854909267,11.9200000762939,0.462150912755169,13.9301059023524,0.561967702782453
"EN",95,4.63246332762877,90.3675366723712,11.0299997329712,0.176019008248113,5.88237543194766,0.24828338644042
"EN",95,5.24036780495588,89.7596321950441,10.2799997329712,0.155487138289027,4.96230371129283,0.210577756416002
"EN",145,6.5758585921151,138.424141407885,9.02999973297119,0.453964708931744,13.4047974645828,0.634267834042
"EN",131,6.46265156460413,124.537348435396,9.11999988555908,0.29049797875341,9.18007402561904,0.429174698804677
"EN",95,3.95059488139691,91.0494051186031,12.0799999237061,0.219174484931864,7.46290036019513,0.310760540530334
"EN",369,6.48754202296454,150,9.10000038146973,0.319578790967353,11.5805892298829,0.562078568161622
"PG",95,4.22604779627128,90.7739522037287,11.0900001525879,0.269746819580905,10.0412054040943,0.617550594291717
"PG",95,4.22604779627128,90.7739522037287,11.0900001525879,0.460475791781209,14.8469040234921,0.8644573812835
"PG",95,4.2757885262118,90.7242114737882,11,0.299503080430441,10.5983823836395,0.646933322041829
"EN",95,4.64720769412449,90.3527923058755,11.0100002288818,0.281099725980312,7.75247447362629,0.322706819242401
"EN",95,4.8855190680435,90.1144809319565,10.6999998092651,0.498486817092635,13.2249621145438,0.535345017159951
"EN",95,4.9747224632184,90.0252775367816,10.5900001525879,0.14700250425376,5.10394565233219,0.21658100587514
"EN",95,NA,NA,0,0.689601402985863,NA,NA
"EN",95,4.07378863520005,90.9262113647999,11.8699998855591,0.65062997546047,22.7812827682831,0.896575652053671
"PG",95,3.7377306318222,91.2622693681778,12.0799999237061,0.1377646131441,8.20442627525205,0.518862868570167
"EN",95,4.93386064380075,90.0661393561993,10.6400003433228,0.229765859176405,6.41160529976699,0.269041619638117
"EN",95,4.83005376474503,90.169946235255,10.7700004577637,0.547878450131975,15.2320734970073,0.612426418875455
"EN",140,6.36457229395375,133.635427706046,9.19999980926514,0.380645529041067,11.8346005620217,0.557249782220892
"EN",176,4.62511833694239,150,11.039999961853,0.164015922299586,12.0634423247593,0.583370473658126
"EN",91,4.63246332762877,86.3675366723712,11.0299997329712,0.16738815731369,5.25427252036859,0.218300917542931
"EN",95,NA,NA,0,0.83812886767555,NA,NA
"EN",159,4.51004576761671,150,11.1999998092651,0.511824074061587,21.3986847438178,1.00557503131729
"PG",102,4.19343026430106,97.8065697356989,11.1499996185303,0.246119688008912,10.6050428530046,0.643601771779524
"EN",145,4.55983001790703,140.440169982093,11.1300001144409,0.115781454648823,10.4129110503078,0.498978412151447
"PG",101,4.19343026430106,96.8065697356989,11.1499996185303,0.782102325907908,29.3342107968895,1.54514314435864
"EN",357,4.56701269887432,150,11.1199998855591,0.591645532124676,24.1042221869407,1.12599178100614
"PG",180,4.23152607915228,150,11.0799999237061,0.41918667179998,20.0971061389721,1.13008748699142
"PG",75,4.40752045988908,70.5924795401109,10.7700004577637,0.396565954037942,9.26963024886382,0.579531901343738
"EN",433,4.11619827907086,150,11.8000001907349,0.386300956946798,18.5376548124427,0.87596353622205
"EN",105,4.3994081861142,100.600591813886,11.3599996566772,0.005647211545147,4.93604712961959,0.219313210505847
"EN",75,NA,NA,0,0.348290526703931,NA,NA
"EN",9,4.79880247536606,4.20119752463394,10.8100004196167,0.418338908837177,0,0
"EN",127,6.42559560625411,120.574404393746,9.14999961853027,0.334316074755043,9.70260594224828,0.447941714861073
"EN",120,4.89352444205662,115.106475557943,10.6899995803833,0.439612701209262,14.6499419166163,0.650867604299506
"EN",421,4.56701269887432,150,11.1199998855591,0.45311393160373,19.3168245346037,0.912400895390079
"EN",137,4.79103983354226,132.208960166458,10.8199996948242,0.182205702993087,10.4789375945515,0.493961620495782
"EN",331,4.00266569183189,150,11.9899997711182,0.656462558545172,28.9998733762776,1.34001689276749
"EN",138,4.7755721407888,133.224427859211,10.8400001525879,0.109240240580402,9.29830511201921,0.44186682376083
"EN",163,4.71448055412956,150,10.9200000762939,0.270779363950715,14.1156064280904,0.677269188611694
"EN",231,3.86614373401503,150,12.2299995422363,0.267615763423964,15.8645693740815,0.75551110191707
"EN",107,4.04391450907329,102.956085490927,11.9200000762939,0.5732628966216,20.5074727461989,0.856640366971709
"EN",167,3.9448748639046,150,12.0900001525879,0.148939549410716,12.9871030684816,0.624698768191441
"EN",336,4.59592125078748,150,11.0799999237061,0.124276195792481,11.3709664718521,0.551511108874077
"EN",355,4.61779162649424,150,11.0500001907349,0.267405095184222,14.2467392002661,0.683244988916454
"EN",69,4.83005376474503,64.169946235255,10.7700004577637,0.440434337803163,6.8333624347393,0.237844608146684
"EN",5,NA,NA,0,0.539999513770454,NA,NA
"EN",5,4.66202663332223,0.337973366677771,10.9899997711182,0.583217730862089,0,0
"EN",5,3.96783279514385,1.03216720485615,12.0500001907349,0.681102879438549,0,0
"EN",5,4.35901477233597,0.640985227664028,11.4200000762939,0.303138494840823,0,0
"PG",5,3.84700774601508,1.15299225398492,11.8400001525879,0.103167099598795,0,0
"EN",5,4.32579696289741,0.67420303710259,11.4700002670288,0.361969549674541,0,0
"EN",5,4.73724506908608,0.262754930913923,10.8900003433228,0.151290812529624,0,0
"EN",5,NA,NA,0,0.534295673458837,NA,NA
"PG",5,NA,NA,0,0.482551524601877,NA,NA
"EN",5,4.86162675180648,0.138373248193522,10.7299995422363,0.198642506846227,0,0
"PG",5,NA,NA,0,0.210698649520054,NA,NA
"PG",61,4.36670703087428,56.6332929691257,10.8400001525879,0.541876490949653,10.45088174393,0.626301883198701
"PG",5,4.37249834844215,0.627501651557854,10.8299999237061,0.624710461357609,0,0
"EN",5,4.72963822703762,0.270361772962379,10.8999996185303,0.561439018324018,0,0
"EN",269,5.68786433739438,150,9.8100004196167,0.661166636599228,22.6450053677694,1.06286157939017
"PG",18,4.16657346299499,13.833426537005,11.1999998092651,0.652642884594388,0,0
"PG",18,4.11372691390022,13.8862730860998,11.3000001907349,0.116310005704872,0,0
"EN",357,5.69803116817156,150,9.80000019073486,0.203811230068095,10.8848205601768,0.52994782250483
"EN",19,4.45418733128072,14.5458126687193,11.2799997329712,0.326329611847177,0,0
"EN",258,5.68786433739438,150,9.8100004196167,0.612854468636215,20.9622571534427,0.987686332124573
"EN",134,6.40107595788626,127.598924042114,9.17000007629395,0.29435526507441,9.59436730272194,0.450725002921524
"PG",19,4.25909858399465,14.7409014160054,11.0299997329712,0.241166402073577,0,0
"EN",19,4.79103983354226,14.2089601664577,10.8199996948242,0.277875776495785,0,0
"EN",19,3.83315471960224,15.1668452803978,12.289999961853,0.379233187367208,0,0
"EN",19,3.85509782106857,15.1449021789314,12.25,0.71334543642588,0.631550774964309,0.00745098600381261
"EN",95,3.99682682961437,91.0031731703856,12,0.245106913801283,7.92644480869639,0.328991490878112
"EN",95,3.84959344672349,91.1504065532765,12.2600002288818,0.498241628636606,15.8204689000502,0.634815662545938
"EN",19,3.96783279514385,15.0321672048561,12.0500001907349,0.245794990519062,0,0
"PG",19,3.6591801100681,15.3408198899319,12.2600002288818,0.103173593338579,0,0
"EN",19,3.84959344672349,15.1504065532765,12.2600002288818,0.841318933200091,12.3927790215246,0.126033873609177
"EN",19,3.96783279514385,15.0321672048561,12.0500001907349,0.309729592897929,0,0
"EN",25,6.74496693138323,18.2550330686168,8.89999961853027,0.889035994349979,11.9070665457016,0.166466906971042
"EN",19,5.10055166750644,13.8994483324936,10.4399995803833,0.18235363997519,0,0
"PG",95,4.38411959388752,90.6158804061125,10.8100004196167,0.606405894481577,19.6043831674417,1.09802862863326
"EN",95,4.04986185490453,90.9501381450955,11.9099998474121,0.129952523671091,5.79726934769503,0.24434509900915
"EN",95,4.2995082541194,90.7004917458806,11.5100002288818,0.426733083790168,12.1391738025749,0.492447277207676
